int_id,url,left,result,,right,center1,center2,year,birth,loc,genrei,author,source,corp_index,sub_query_index,id,group_id,compose_doc_id
3106,http://m.livejournal.com/read/user/berendeys_horde/236119/comments/p1,"1 . Потому что "" у меня нет",зимнего,пальта,""" ( с ) 2 . И фотика тоже нет бедная я ...",зимнего,пальта,2013,0,NA,blog,geeroly,lj,41,72105,3054026,,38_6224915
3417,http://m.livejournal.com/read/user/finikova_malina/414939,Щас в таком,красивом,пальте,"мужика видела . Черный пуховик длинный , воротник огромный , как роза , и",красивом,пальте,2013,0,Новосибирск,blog,finikova_malina,lj,41,72105,2828598,,38_6900461
3495,http://m.livejournal.com/read/user/dzabbadza/12949/comments/p1,"ну вот ... а у нас листики жёлтые , и я в",розовом,пальте,и зелёновом платье по ним прыгаю ! не грусти !,розовом,пальте,2010,1990,Ижевск,blog,ezzzzh_ka,lj,41,72105,2723003,,38_7072580
3596,http://m.livejournal.com/read/user/mimi_ha/6107,"теперь , выдержат ли мамаши , когда я заявлюсь детский сад в",желтом,пальте,и желтых ботинках ... . . Или вызовут психиатрическую перевозку ... . Как вы считаете,желтом,пальте,2009,1973,Hamburg,blog,mimi_ha,lj,41,72105,5629144,,38_7243106
3693,http://m.livejournal.com/read/user/nata_golovanova/61609,"зимни холода . У тебя нет зимнего платочка , у тебя нет",зимнего,пальта,. К состоянию НЕТИНЕБУДЕТ уже пора привыкнуть . Ан не привыкается . И,зимнего,пальта,2005,0,NA,blog,nata_golovanova,lj,41,72105,6020646,,38_7462678
3818,http://m.livejournal.com/read/user/khamlu_aga/6313,порой за прикид дорогой отказать будет мне типа сложно . При,бордовом,пальте,", - не в дешёвом клифте ! - мне любая желала б отдаться ... Гадство",бордовом,пальте,2008,0,NA,blog,khamlu_aga,lj,41,72105,4185830,,38_7684941
3823,http://m.livejournal.com/read/user/elektrovenikova/200520,"также песню из любимого папиного кинофильма "" Кин-дза-дза "" "" У меня нет",зимнего,пальта,""" : о ) Click to view",зимнего,пальта,2011,1985,Забайкальский край,blog,elektrovenikova,lj,41,72105,2456164,,38_7704387
3926,http://m.livejournal.com/read/user/eva_maybe/278240/comments/p1,на зиму ... всему уже сто лет . Давай гони фото в,новом,пальте,! : ) Целую,новом,пальте,2005,0,NA,blog,strochka,lj,41,72105,8196093,,38_7948852
3970,http://m.livejournal.com/read/user/lady_in_law/395616,Я весьма довольна жизнью в новом,американьском,пальте,", с пароваркой в одной руке и с миксером в другой",американьском,пальте,2009,0,Россия,blog,lady_in_law,lj,41,72105,4605216,,38_8045345
4071,http://m.livejournal.com/read/user/launge/17585,дело . Суки ... Даже ниппонский не радует ни фига . И полуготовность,барского,пальта,". И зарплата . Пойду , хапну успокоительного .",барского,пальта,2009,0,Волгоград,blog,launge,lj,41,72105,4673171,,38_8246703
4196,http://m.livejournal.com/read/user/churkan/2105691/comments/p2,""" У меня нет теплого платочка У меня нет",зимнего,пальта,""" Брюки есть . Не помогают .",зимнего,пальта,2009,0,Москва,blog,churkan,lj,41,72105,1710830,,38_8519044
4304,http://m.livejournal.com/read/user/green_chipmunk/8380,"столько негатива ? все вокруг олени , идиоты , придурки , один я в",белом,пальте,". держать это в себе тоже не есть хорошо , но зачем",белом,пальте,2011,0,NA,blog,green_chipmunk,lj,41,72105,3256384,,38_8760010
4397,http://m.livejournal.com/read/user/lllym/141995,"среди бегающих орущих людей спокойно гуляющего чувака лет 30-ти , в",черном,пальте,"до колен + бордовый шарф - теплее , чем нужно по погоде . кажется",черном,пальте,2013,0,Белоруссия,blog,lllym,lj,41,72105,4941057,,38_8933394
4518,http://m.livejournal.com/read/user/sandro_iz_che/353477/comments/p2,"лишь мочить , но в сортире . Вот тогда лапы Муму на",французском,пальте,заиграли бы свежими красками .,французском,пальте,2013,0,Москва,blog,snezhkin,lj,41,72105,7944655,,38_9181375
4653,http://m.livejournal.com/read/user/maxnushka/28624/comments/p1,у меня нет,серого,пальтА,! ) ) ) обожаю этот фильм)))). .,серого,пальтА,2006,0,NA,blog,ex_shadow_l793,lj,41,72105,2675685,,38_9500256
4687,http://m.livejournal.com/read/user/sakhalin_beorn/46950,Друг ! ( выстреливает всю обойму в сторону предположительного нахождения Кремля ) Без,кожаного,пальта,"я не поеду ! Друг : Будет тебе пальто . Москва , Кремль , кабинет",кожаного,пальта,2011,1907,Россия,blog,sakhalin_beorn,lj,41,72105,29612725,,39_53209
4761,http://m.livejournal.com/read/user/len_len/100756,"меня , сколько про мой первый брак . он всегда был в",бЭлом,пальте,". и требовал от меня такой безупречности , что мой здоровый перфекционизм",бЭлом,пальте,2010,0,Россия,blog,len_len,lj,41,72105,18921983,,39_194721
5084,http://m.livejournal.com/read/user/my_style_life/103221,www.Lamoda.ru эта вещь называется тренчем . Но я считаю это самим,настоящим,пальтоМ,) ) ) ) Пальто в синем цвете . Цена - 3 570 руб. Ссылка на,настоящим,пальтоМ,2013,0,Москва,blog,my_style_life,lj,41,72105,23430325,,39_823484
5119,http://m.livejournal.com/read/user/hufuga/6033,улице холодно . Миру по прежнему похуй что у меня нет,зимнего,пальта,. Сочиняю как умею - То хуйню то ахинею . Классный я поэт,зимнего,пальта,2007,0,NA,blog,hufuga,lj,41,72105,14001383,,39_882132
5192,http://m.livejournal.com/read/user/kamarado_anton/472734,хотя бы так помогать ? » via langobard Вот поэтому на моем,синем,пальте,"светло - коричневые пуговицы . Пальто , кстати , стоит 250руб . , комплект пуговиц -40руб",синем,пальте,2013,0,Петербург,blog,kamarado_anton,lj,41,72105,16177759,,39_1056531
5488,http://m.livejournal.com/read/user/frau_mokus/286051,"на локтях ( или не - имитацией , кто знает ) , и Она , в",розовом,пальте,"и коротких штанишках . Она смущенно тупилась ( от слова потупиться , гг",розовом,пальте,2008,0,NA,blog,frau_mokus,lj,41,72105,11618472,,39_1610261
5952,http://m.livejournal.com/read/user/avotina/104406,"тут представьте я ... Иду уставшая , с немытой головой хвостиком , в",скромнлм,пальтЕ,и в сто тридцати тысячах одежках ... И что бы вы,скромнлм,пальтЕ,2012,1984,London,blog,avotina,lj,41,72105,4334473,,39_2557242
6062,http://m.livejournal.com/read/user/viinni_puuhinen/28460,скорые и пожарка . Так что я уж лучше буду в,белом,пальте,"на зимней резине . Если потеплеет , ребенок мне обратно летнюю резину",белом,пальте,2013,0,Гатчина,blog,viinni_puuhinen,lj,41,72105,35881559,,39_2774981
6156,http://m.livejournal.com/read/user/midnight_land/67388/comments/p1,Жуть какая ! Слава,красному,пальтУ,!,красному,пальтУ,2010,0,NA,blog,geniy_paradoxov,lj,41,72105,12232956,,39_2957459
6391,http://m.livejournal.com/read/user/heliozoa/10365,"они - мы за инопланетянина голосуем ! Мама , мама , у меня нет",тёплого,пальта,. КУ ! менты к ним подходят - так ребята - что за акция,тёплого,пальта,2006,0,Россия,blog,heliozoa,lj,41,72105,13607840,,39_3458710
6458,http://m.livejournal.com/read/user/spoiled_cat_is/4261,оранжевое пальто . Невыносимо захотелось идти по дождливой январской улице в,оранжевом,пальте,", черной своей шляпе с странным именем "" адэуш няпа "" , иногда останавливаться",оранжевом,пальте,2007,0,Россия,blog,spoiled_cat_is,lj,41,72105,32058459,,39_3572141
6724,http://m.livejournal.com/read/user/ka_mi/14745/comments/p1,авто ТО ! сразу же не будет ... и личного авта и,жинсого,пальта,достаточно невовремя да да да,жинсого,пальта,2004,0,NA,blog,ka_mi,lj,41,72105,16072571,,39_4018385
7012,http://m.livejournal.com/read/user/netnetunet/4372,"порой они проходят не так гладко , как у счастливой обладательницы",рыжего,пАльта,", а бывают даже трагичные . Я рада что у автора истории",рыжего,пАльта,2009,0,San Marino,blog,netnetunet,lj,41,72105,24421770,,39_4631091
7467,http://m.livejournal.com/read/user/pluk/98204,"зимни холода ? У тебя нет тёплого платочка , У меня нет",зимнего,пальта,"! Добродетель ... ... Я Одессой - мамой рождена , Ничему я не верна , Кроме",зимнего,пальта,2009,0,Россия,blog,infer,lj,41,72105,14624828,,39_5531709
7468,http://m.livejournal.com/read/user/pluk/98204,"зимни холода ? У тебя нет тёплого платочка , У меня нет",зимнего,пальта,"! Одесситка - вот она какая ! Одесситка - пылкая , живая , Одесситка , пьёт она",зимнего,пальта,2009,0,Россия,blog,infer,lj,41,72105,14624828,,39_5531709
7560,http://m.livejournal.com/read/user/nbram/2735,но мне что-то не хочется . Подожду октября - ноября и Времен,Зеленого,Пальта,.,Зеленого,Пальта,2006,1989,NA,blog,nbram,lj,41,72105,24108209,,39_5704289
7843,http://m.livejournal.com/read/user/irinatrubacheva/309463/comments/p1,"Конечно ! ) ) ) ) ИЛи ты думала , что тут такие все Макаренки в",бэлом,пальте,? : ) Макаренко тоже от злости воспитанников стукал и также мучился . Просто,бэлом,пальте,2013,1975,Россия,blog,lariska_kryska,lj,41,72105,18619528,,39_6309211
7862,http://m.livejournal.com/read/user/april_ketril/13595,"тогда думала что все вокруг в говне , одна я в",белом,пальте,стою красивая . Сейчас думаю не перманентно . Наплывами ) ) Одиночество меня лично,белом,пальте,2010,0,NA,blog,april_ketril,lj,41,72105,3654337,,39_6357597
8179,http://m.livejournal.com/read/user/davidross/324293,"Шкуру волка ... Прицениваясь к волку , был отвлечен высоким блондином в",крэмовом,пальте,". У него , по всей вероятности , тоже не хватило нервов ходить",крэмовом,пальте,2011,0,NA,blog,davidross,lj,41,72105,7770297,,39_6967180
8320,http://m.livejournal.com/read/user/avrorakreyser/380278/comments/p2,буду жить ?! У меня нет теплого пальтишки . У меня нет,теплого,пальта,"! "" ( с )",теплого,пальта,2010,0,Украина,blog,ruki_kryuki,lj,41,72105,29319421,,39_7257340
8336,http://m.livejournal.com/read/user/ami_mercredire/172831,"когда пошло шевеление в слоях , обозначаемых грубыми людьми как "" в",белом,пальте,"у Мавзолея стою и политикой не интересуюсь "" . Формулировать мысли просто",белом,пальте,2011,0,Россия,blog,ami_mercredire,lj,41,72105,2804683,,39_7281750
8474,http://m.livejournal.com/read/user/superglaz/518276/comments/p1,"Крупского по имени : ВОЛОДЕНЬКА ! Фотка явно дореволюционная , раз он при",хорошем,пальте,", а не в сраной кепке . Да и сифилис пока не",хорошем,пальте,2012,0,Израиль,blog,bronzmary,lj,41,72105,5838686,,39_7641519
8477,http://m.livejournal.com/read/user/dgorchakova/152359,"сиденье . Паркуюсь наощупь и на аварийке , открываю капот , выхожу в",белом,пальте,"в эту стоящую над дорогой глинистую мглу , пою Хренасина Шишкиным",белом,пальте,2012,0,NA,blog,dgorchakova,lj,41,72105,8222647,,39_7646776
8496,http://m.livejournal.com/read/user/septiena/15925/comments/p1,"купила ... на улице ... минус ... а я в колготочках , шортиках и",коротком,пальте,и в блузке с кружевами ... и мне тепло . жуть какая-то,коротком,пальте,2006,0,Москва,blog,septiena,lj,41,72105,30234628,,39_7687512
8596,http://m.livejournal.com/read/user/el_osito/50655,"он весь в коже ( вощем типичный байкер ) , она в легком",драповом,пальте,"и каких-то легких брючках ... льет неимоверно ... он : "" может тебе всеж",драповом,пальте,2006,1972,Казань,blog,el_osito,lj,41,72105,9662891,,39_7955907
8765,http://m.livejournal.com/read/user/post__coitum/153376,согласись теперь не та мне например не хватает в ней,клетчатого,пальта,тусклого света варежек на резинке да всё не то и,клетчатого,пальта,2012,1962,NA,blog,post__coitum,lj,41,72105,27505502,,39_8296317
8827,http://m.livejournal.com/read/user/yniversitetskaj/10372/comments/p1,"тебя ) ) ) ) ) ) ) ) ) а то она ( жмот , буржуй , мажор etc)сегодня в таком",теплом,пальте,"была , что я прямо тоже обзавидовалась ... .",теплом,пальте,2007,0,Москва,blog,ann_allmighty,lj,41,72105,3245986,,39_8394395
8995,http://m.livejournal.com/read/user/vovanmetal/442747,"c ) Филипп Филлипович Преображенский . Не судьба человеку , ни шоколадки , ни",тёплого,пальта,". А так ждёт пацак верный господина ПЖ , так его ку",тёплого,пальта,2013,0,Москва,blog,vovanmetal,lj,41,72105,36436099,,39_8737837
9174,http://m.livejournal.com/read/user/lyalya_knopa/80690,Теперь я вся такая мадама - с енотовой шкуркой и в,рыжем,пальтЕ,. И в гоповской чёрной шапочке ! ХDDD,рыжем,пальтЕ,2012,0,Курск,blog,lyalya_knopa,lj,41,72105,20249478,,39_9131757
9205,http://m.livejournal.com/read/user/princessfiona25/14556,"маркизами » , мои любимые развалины и жараааа ! Я танцевала в своем",московском,пальте,"с каплями брюссельского дождя на воротнике , и пела « О соле",московском,пальте,2011,0,Ижевск,blog,princessfiona25,lj,41,72105,27675922,,39_9213950
9515,http://m.livejournal.com/read/user/domi_nic/267708/comments/p1,"В новом - в смысле в черном ? ну да , вдруг захотелось",черного,пальта,", сама не ожидала . На голове же традиционный бургундский . Раньше была",черного,пальта,2012,1969,NA,blog,domi_nic,lj,41,72105,8838029,,39_9881873
9678,http://m.livejournal.com/read/user/dylda_v_shlyape/38317,"и мокрый , в ушастой вязаной шапке из Праги и старом",потёртом,пальте,из рынка . Возвращался с работы затемно - и улыбался . А просто,потёртом,пальте,2007,0,Дания,blog,dylda_v_shlyape,lj,41,72105,9271761,,39_10232667
9688,http://m.livejournal.com/read/user/lis_li/1258,"была ещё с характером . Вобщем , погнали её . Снарядили на зиму",дырявым,пальтом,"и длинной шапкой , которую сначала надо было скатать , как чулок",дырявым,пальтом,2004,0,Москва,blog,lis_li,lj,41,72105,19507560,,39_10249918
9735,http://m.livejournal.com/read/user/auresil/110625/comments/p1,А местные аборигены ( особенно понравился колоритный дядя на ступенях в,желтом,пальте,") !!! ))) Блин , фотки фотками , но увидеть это всё своими глазами ... . Как",желтом,пальте,2009,0,Москва,blog,xaxayc,lj,41,72105,37168692,,39_10334075
9815,http://m.livejournal.com/read/user/allodyn/107547,"У тебя же нету зимнего платочка , У тебя же нету",зимнего,пальта,"! Да уж , зима не за горами , а зимой и не",зимнего,пальта,2013,0,Петербург,blog,allodyn,lj,41,72105,2567442,,39_10555445
10103,http://m.livejournal.com/read/user/e_zaec/74664,без слез на него не глянешь . Часто появлялся в каком-то,кошмарном,пальте,", заставляя окружающих подозревать , что надысь случилось страшное - пропита последняя рубашка",кошмарном,пальте,2009,0,Москва,blog,e_zaec,lj,41,72105,9382427,,39_11128037
10160,http://m.livejournal.com/read/user/degg27/3766,"холода ? - У тебя нет тёплого платочка , дочка , У меня нет",зимнего,пальта,". ( с ) Отрывок из эстрадной песенки , популярной в годы гражданской войны",зимнего,пальта,2007,0,Москва,blog,degg27,lj,41,72105,7927749,,39_11282577
10298,http://m.livejournal.com/read/user/koza_nostra/999608/comments/p1,точняк не сойдется ... Хотя ... если только выйти из машины в,распахнутом,пальте,) ) ) ),распахнутом,пальте,2011,0,Москва,blog,koza_nostra,lj,41,72105,17639703,,39_11619003
10461,http://m.livejournal.com/read/user/livekamijournal/3345,"чёрная , как ночь сама ! У мене сбылась мечта ! В виде",длинного,пальта,", что до пяток чернотой вниз снисходит по прямой ! У мене",длинного,пальта,2006,1982,Россия,blog,livekamijournal,lj,41,72105,19658997,,39_11935640
10667,http://m.livejournal.com/read/user/aux_armes/24879,"было , но не жарко , штобы я могла красиво ходить в",новом,пальте,", но нараспашку , потомушта мне как будта тепло , и шарфик летиииит",новом,пальте,2006,1980,Петербург,blog,aux_armes,lj,41,72105,4282158,,39_12330104
11554,http://m.livejournal.com/read/user/mimafi/142566,укрощение стороптивой ) и после этого предстать перед ней спасителем в,белом,пальте,"и на белом коне . Произведение искусства сладкоголосо обещает , что после",белом,пальте,2013,0,Израиль,blog,mimafi,lj,41,72105,22370188,,39_13862492
11919,http://m.livejournal.com/read/user/kendi_05/6028,ты на самом деле ?? панк/Овскую футбу отбросила прочь - и в,стильном,пальте,"загибает в берлине . лягушкой во сне вся растаяла дочь , - царевной",стильном,пальте,2005,0,NA,blog,kendi_05,lj,41,72105,16710142,,39_14474170
12020,http://m.livejournal.com/read/user/hereabouts/31574,"он ) . Мой Принц был астенически сложен , высок , темноволос , сероглаз , в",сером,пальтЕ,"a-la шинель , с шарфом в клеточку ... А еще он во",сером,пальтЕ,2007,1986,Московская область,blog,hereabouts,lj,41,72105,13670660,,39_14695081
12036,http://m.livejournal.com/read/user/see_smth/107781,"нос , об фотки "" в баньке с поцанами "" и кэпку с",кожаным,пальтом,.,кожаным,пальтом,2008,0,Москва,blog,see_smth,lj,41,72105,30107299,,39_14733988
12053,http://m.livejournal.com/read/user/iofik2006/186269/comments/p2,Бедный заясь :) А волк такой модный - в,клетчатом,пальте,:),клетчатом,пальте,2011,0,Москва,blog,kis_tochka,lj,41,72105,16994048,,39_14783596
12108,http://m.livejournal.com/read/user/m_klimentyev/1202,буду жить ?! У меня нет теплого пальтишки ! У меня нет,зимнего,пальта,"! Скрипач и его не то подчиненный , не то начальник Дядя",зимнего,пальта,2010,1976,Россия,blog,m_klimentyev,lj,41,72105,20360030,,39_14876087
12113,http://m.livejournal.com/read/user/tatiana2574/10719,"так , по мелочи - пробираясь по плотно заставленной парковке обтерла своим",красным,пальтоМ,"двери , а заодно и соседнюю машинку протёрла . Новичковая лафа закончилась",красным,пальтоМ,2013,0,Петербург,blog,tatiana2574,lj,41,72105,33345380,,39_14892648
12134,http://m.livejournal.com/read/user/kotique_kotique/5466,"марта - Таллин .концерт "" Мальчишника "" в клубе "" Декольтe "" ( а из ее",зеленоватава,пальтааа,торчат 4 килограмма декольта ) 10 марта - Таллин .Breaks party.клуб- ?(заяц,зеленоватава,пальтааа,2006,0,NA,blog,kotique_kotique,lj,41,72105,17578842,,39_14934580
12613,http://m.livejournal.com/read/user/galkapavel/2497,"женщина , увидев изморозь на шерсти коровы , - погоди , я тебя старым",маминым,пальтом,"накрою . Говорила я этому козлу , утеплить надо хлев , замёрзнут все",маминым,пальтом,2009,1960,Нижегородская область,blog,galkapavel,lj,41,72105,11987569,,39_15976084
12682,http://m.livejournal.com/read/user/noussommes/649517/comments/p1,Это вот вместо,зимнего,пальтА,: ),зимнего,пальтА,2011,0,Москва,blog,noussommes,lj,41,72105,25064779,,39_16118357
12728,http://m.livejournal.com/read/user/anuwka/5603,"надыбать понтовые пуговицы ! интересно , какие пуговицы подойдут к тёмно серовато",коричневому,пальтУ,"? об этом стоит подумать . А ещё , я тут что то",коричневому,пальтУ,2005,1987,Петербург,blog,anuwka,lj,41,72105,3578614,,39_16228044
12976,http://m.livejournal.com/read/user/tridaktna/103979,"что да , белое пальто есть у нас . Вот оно . Спонсор",белого,пальта,систер . хотящий славы . :),белого,пальта,2010,0,Калининград,blog,tridaktna,lj,41,72105,34332499,,39_16749316
13020,http://m.livejournal.com/read/user/alekcei/11932,"все подошвы строго об меня обтирает . Но мне насрать , ведь",абрикосового,пальта,нет . Едем дальше . И тут ребенок начал плакать . Как вот,абрикосового,пальта,2004,1969,Петербург,blog,alekcei,lj,41,72105,1948110,,39_16853607
13108,http://m.livejournal.com/read/user/ejik_taptojik/8621,к тупику жд . Темно . Впереди мужик . Сзади мужик . Я в,розовом,пальте,фся такая делавая и бедный несчастый мой Саша . Идти нужно,розовом,пальте,2008,1981,Москва,blog,ejik_taptojik,lj,41,72105,9604136,,39_16987525
13111,http://m.livejournal.com/read/user/ellika/586468/comments/p1,а после свидания он ей позвОнит и пригласит прогуляться в,новом,пальтЕ,"за тортОм , а она скажет : "" хорошо ТО ШТО я тебя",новом,пальтЕ,2011,1987,Красноярск,blog,jjivaia,lj,41,72105,15642917,,39_17002940
13452,http://m.livejournal.com/read/user/zergeich/123065/comments/p1,"в нас прицелился ! "" Кстате , ещё великолепен кот на верёвочке , в",радужном,пальте,") ) ) ) А и все хороши , вапще - та ! ) ) ) )",радужном,пальте,2011,0,NA,blog,perechnica,lj,41,72105,26814436,,39_17702964
13741,http://m.livejournal.com/read/user/indig9/44330,"окончательно погрузился в философию праздника . - Глумливая тварь , нелепо скачущая в",красном,пальте,", и бурчащая себе под нос Баркова , менее всего напоминала Деда",красном,пальте,2009,0,Москва,blog,indig9,lj,41,72105,14586544,,39_18249319
13852,http://m.livejournal.com/read/user/tema/1602613/comments/p15,что за баба в,красном,пальте,?,красном,пальте,2014,0,NA,blog,gopkumar,lj,41,72105,12722477,,39_18461427
14383,http://m.livejournal.com/read/user/v_murza/85098,"зимни холода ?! У тебя нет теплого платочка , у меня нет",зимнего,пальта,"» . Затем Агнивцев с театром перекочевал в Харьков , где познакомился с",зимнего,пальта,2010,0,Петербург,blog,v_murza,lj,41,72105,35154704,,39_19531626
14469,http://m.livejournal.com/read/user/zergulio/728369,"смотрит как на идиота , но поскольку идиот крупноват , особенно в",кожаном,пальте,", вслух обзывать не стали . Всю дорогу стоял , смотрел по сторонам",кожаном,пальте,2013,0,Екатеринбург,blog,zergulio,lj,41,72105,38143081,,39_19759249
15275,http://m.livejournal.com/read/user/tehila_wa/40288/comments/p1,"зависит от ситуации иногда "" да-да , Саша , ты права , ты в",белом,пальте,", а они все козлы ! "" иногда "" да ты ей скажи так",белом,пальте,2013,1981,Melbourne,blog,sushile,lj,41,72105,32793771,,39_21541873
15666,http://m.livejournal.com/read/user/alex_cherny_ph/58837/comments/p1,да . С другой стороны - сугробов нет и можно ходить без,теплого,пальта,.,теплого,пальта,2012,0,Петербург,blog,alex_cherny_ph,lj,41,72105,2093804,,39_22391644
16136,http://m.livejournal.com/read/user/exo_leta/25945/comments/p2,"А бабушка ее спрашивает : что ж ты , сволочь , прямо в",новом,пальте,"упала ? А мама ей в ответ : нет , блять , сняла пальто",новом,пальте,2007,1981,Киев,blog,incubus_gaudent,lj,41,72105,14572955,,39_23313621
16454,http://m.livejournal.com/read/user/your_look_today/1224720/comments/p6,Спасибо ! Я не одинока с,розовым,пальтом,:) А ботинки тут есть и разных цветов : http://www.ganni.com/shop/details.html/732C09A1/S0207/707/,розовым,пальтом,2014,0,NA,blog,evaryna,lj,41,72105,10345140,,39_23906928
16467,http://m.livejournal.com/read/user/orange_fire/267607,"ребята переходили на личности , чего это он такой весь в",белом,пальте,"решает , что есть рукоделие и творчество , а что нет ? ))) Но",белом,пальте,2013,0,Киев,blog,orange_fire,lj,41,72105,25990793,,39_23938374
16508,http://m.livejournal.com/read/user/ivan_sidorov/239344/comments/p1,в третьем лице ударение на месте ! И опять же - в,розовом,пальте,", все будет вполне единообразно , какбэ нарочно ... А ?",розовом,пальте,2012,1960,New York,blog,akc,lj,41,72105,1774669,,39_24048323
16557,http://m.livejournal.com/read/user/kayakru/238516,Прилетели однако . Девица на паспортном контроле докапывается до Юльки ( в,приличном,пальте,по цене самолета тд ) а раз вы первый раз к,приличном,пальте,2013,1971,Москва,blog,kayakru,lj,41,72105,16614016,,39_24155043
16629,http://m.livejournal.com/read/user/anonimny_anonim/3252,"У меня нет зимнего пальтишки , у меня нет",зимнего,пальта,! Кю ! Тим - пиди - биди - бам - пиди - биди ... ( это уже нервно,зимнего,пальта,2005,0,Москва,blog,anonimny_anonim,lj,41,72105,3435350,,39_24284644
16663,http://m.livejournal.com/read/user/1smoker/40327/comments/p1,а как раз горку утаптывали ... Ну я и прокатался в,новом,пальте,"часов до девяти вечера . В девять двадцать , когда пришел домой",новом,пальте,2011,0,Москва,blog,1smoker,lj,41,72105,174586,,39_24373897
16775,http://m.livejournal.com/read/user/annet_cl/42988/comments/p1,Она в бохатом,голубом,пальте,) ) ) ) ) ) ) ) ),голубом,пальте,2013,0,Петербург,blog,annet_cl,lj,41,72105,3380276,,39_24599951
17159,http://m.livejournal.com/read/user/pink_mathilda/134415/comments/p4,"Хто о чём , а я о своём , девичьем :) Бегемотик в",синем,пальтЕ,", ежели не ошибаюсь ? Я бы к такому пальтУ заместо подвески",синем,пальтЕ,2013,0,Германия,blog,cheshirre_katze,lj,41,72105,6580510,,39_25426929
17240,http://m.livejournal.com/read/user/katrin_topaz/15255/comments/p1,вопросик на засыпку - а скока химчистка,драпового,пальта,может стоить ? мое любимое . прошлый др отмечала - вся спина в,драпового,пальта,2007,0,Москва,blog,pacman_san,lj,41,72105,26356083,,39_25529257
17595,http://m.livejournal.com/read/user/zmey2/652323,"по нашим меркам весенние , я ходил без шапки и в",распахнутом,пальте,". Вот , например Насреддин : Дома в Бухаре довольно бедные . Снаружи . Но",распахнутом,пальте,2012,0,Россия,blog,zmey2,lj,41,72105,38406353,,39_26186271
17651,http://m.livejournal.com/read/user/kymathei/174453,я как не пришей рукав . в черных солнечных очках и,дизайнерском,пальтЕ,. Ну и полиция туды - сюды . Туды - сюды . Едет со скоростью,дизайнерском,пальтЕ,2013,1974,Netherlands,blog,kymathei,lj,41,72105,18233622,,39_26312282
17717,http://m.livejournal.com/read/user/granatoviydomik/5766,мериноса . Маленькой крохе будет тепло и уютно в таком лососёво -,сером,пальте,! ),сером,пальте,2012,0,Москва,blog,granatoviydomik,lj,41,72105,12865386,,39_26444313
17749,http://m.livejournal.com/read/user/c_corone/34585,топ едит домой США - сила победила Токио. . девочка уже в,ментовском,пальте,", они разговаривают , она ему в блокнотеле карябает , он просит не",ментовском,пальте,2007,0,NA,blog,c_corone,lj,41,72105,6105821,,39_26512383
17819,http://m.livejournal.com/read/user/sermcl/8430/comments/p1,"Птица , а кто это в",чёрном,пальте,рядом с тобой ( на второй фотке ) ?,чёрном,пальте,2010,1974,Москва,blog,chmyrnovich,lj,41,72105,6659260,,39_26655304
17986,http://m.livejournal.com/read/user/dekameron77/127690/comments/p1,у вас - то поди,кикакого,пальта,"не увидишь на улице ) ) хотя , конечно , чудиков навалом в любой",кикакого,пальта,2012,1977,Екатеринбург,blog,dekameron77,lj,41,72105,7945447,,39_27011543
18367,http://m.livejournal.com/read/user/e3uk/21606/comments/p1,а я ушла в своём,оранжевом,пальте,". я Люся , ну я даю ваще уже..*",оранжевом,пальте,2004,0,NA,blog,e3uk,lj,41,72105,9329826,,39_27751344
18632,http://m.livejournal.com/read/user/otchitchina/212884,"зимни холода ? У тебя нет тёплого платочка , У меня нет",зимнего,пальта,"! Знаете , как стать настоящей парижанкой ? Книжка под таким названием есть",зимнего,пальта,2013,0,NA,blog,otchitchina,lj,41,72105,26166384,,39_28345952
18633,http://m.livejournal.com/read/user/verssavia/204728/comments/p2,"Да , в первом ряде в",чёрном,пальте,". Это часто видишь : ) Я тоже букву ЁЁЁ уважаю , стараюсь писать",чёрном,пальте,2012,0,NA,blog,otchitchina,lj,41,72105,26166763,,39_28346331
18654,http://m.livejournal.com/read/user/marie_xuanna/15421,В связи с чем уже две недели мучаюсь вопросом о,теплом,пальте,". Мама , мама , что я буду делать , когда настанут зимние холода",теплом,пальте,2011,0,New York,blog,marie_xuanna,lj,41,72105,21109042,,39_28414938
18655,http://m.livejournal.com/read/user/marie_xuanna/15421,"Мне пофиг , что нет теплого костюма , но у меня нет",теплого,пальта,! В прошлом декабре я приехала в Москву в изящнейшем милитаристком,теплого,пальта,2011,0,New York,blog,marie_xuanna,lj,41,72105,21109042,,39_28414938
18807,http://m.livejournal.com/read/user/runa_raido/417077,"Возвращаю , две недели жду возврата денег . Опять я лошара в",старом,пальте,". Зато скоро станет тепло - глядишь , и деньги сберегу и можно",старом,пальте,2012,1978,Пермский край,blog,runa_raido,lj,41,72105,29337173,,39_28696405
18809,http://m.livejournal.com/read/user/runa_raido/441712/comments/p1,"как капитан . А так - ну да , лабуда . Зато Крюк в",кожаном,пальте,и романтично расстегнутой рубашечке .,кожаном,пальте,2013,1978,Пермский край,blog,runa_raido,lj,41,72105,29337339,,39_28696571
18836,http://m.livejournal.com/read/user/nadin7/76088/comments/p1,особенно в,Джулзовском,пальтЕ,) ),Джулзовском,пальтЕ,2010,0,Израиль,blog,gello44ka,lj,41,72105,12185634,,39_28742336
